3.300000000000000000e+01 5.400999999999999801e+01
3.399000000000000199e+01 5.500000000000000000e+01
3.400000000000000000e+01 5.500999999999999801e+01
3.499000000000000199e+01 5.600000000000000000e+01
3.500000000000000000e+01 5.600999999999999801e+01
3.599000000000000199e+01 5.700000000000000000e+01
3.600000000000000000e+01 5.700999999999999801e+01
3.700000000000000000e+01 5.700999999999999801e+01
3.800000000000000000e+01 5.700999999999999801e+01
3.900000000000000000e+01 5.700999999999999801e+01
4.000000000000000000e+01 5.700999999999999801e+01
4.000999999999999801e+01 5.700000000000000000e+01
4.100000000000000000e+01 5.600999999999999801e+01
4.100999999999999801e+01 5.600000000000000000e+01
4.200000000000000000e+01 5.500999999999999801e+01
4.200999999999999801e+01 5.500000000000000000e+01
4.300000000000000000e+01 5.400999999999999801e+01
4.300999999999999801e+01 5.400000000000000000e+01
4.400000000000000000e+01 5.300999999999999801e+01
4.400999999999999801e+01 5.300000000000000000e+01
4.500000000000000000e+01 5.200999999999999801e+01
4.500999999999999801e+01 5.200000000000000000e+01
4.600000000000000000e+01 5.100999999999999801e+01
4.600999999999999801e+01 5.100000000000000000e+01
4.700000000000000000e+01 5.000999999999999801e+01
4.700999999999999801e+01 5.000000000000000000e+01
4.800000000000000000e+01 4.900999999999999801e+01
4.800999999999999801e+01 4.900000000000000000e+01
4.800999999999999801e+01 4.800000000000000000e+01
4.900000000000000000e+01 4.700999999999999801e+01
4.900999999999999801e+01 4.700000000000000000e+01
4.900999999999999801e+01 4.600000000000000000e+01
5.000000000000000000e+01 4.500999999999999801e+01
5.000999999999999801e+01 4.500000000000000000e+01
5.000999999999999801e+01 4.400000000000000000e+01
5.100000000000000000e+01 4.300999999999999801e+01
5.100999999999999801e+01 4.300000000000000000e+01
5.100999999999999801e+01 4.200000000000000000e+01
5.200000000000000000e+01 4.100999999999999801e+01
5.200999999999999801e+01 4.100000000000000000e+01
5.200999999999999801e+01 4.000000000000000000e+01
5.200999999999999801e+01 3.900000000000000000e+01
5.300000000000000000e+01 3.800999999999999801e+01
5.300999999999999801e+01 3.800000000000000000e+01
5.300999999999999801e+01 3.700000000000000000e+01
5.400000000000000000e+01 3.600999999999999801e+01
5.400999999999999801e+01 3.600000000000000000e+01
